date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:42:21	37247/37247	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:18%20GMT	https://www.switchtv.ke/watchshow/5363-Adhuhuri-Usafiri-wa-Ndege-warejea	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5363-Adhuhuri-Usafiri-wa-Ndege-warejea.html	(from https://www.switchtv.ke/)
10:42:23	37259/37259	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:19%20GMT	https://www.switchtv.ke/watchshow/5362-Adhuhuri-Siasa-za-mapema-zisitishwe	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5362-Adhuhuri-Siasa-za-mapema-zisitishwe.html	(from https://www.switchtv.ke/)
10:42:24	38933/38933	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:21%20GMT	https://www.switchtv.ke/watchshow/5361-Breaking-Today-THE-NIGHT-OF-THE-STARS-|-SWITCH-TV-TURNS-2	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5361-Breaking-Today-THE-NIGHT-OF-THE-STARS-_-SWITCH-TV-TURNS-2.html	(from https://www.switchtv.ke/)
10:42:26	38927/38927	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:23%20GMT	https://www.switchtv.ke/watchshow/5360-Breaking-Today-President-Uhuru-leads-National-prayer-day	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5360-Breaking-Today-President-Uhuru-leads-National-prayer-day.html	(from https://www.switchtv.ke/)
10:42:27	38749/38749	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:24%20GMT	https://www.switchtv.ke/watchshow/5359-Breaking-Today-NMS-Environmental-plan	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5359-Breaking-Today-NMS-Environmental-plan.html	(from https://www.switchtv.ke/)
10:42:29	38816/38816	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:25%20GMT	https://www.switchtv.ke/watchshow/5358-Breaking-Today-Schools-re-opening-preparation	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5358-Breaking-Today-Schools-re-opening-preparation.html	(from https://www.switchtv.ke/)
10:42:30	37290/37290	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:27%20GMT	https://www.switchtv.ke/watchshow/5352-Adhuhuri-Shule-ziwe-bure-asilimia-100	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5352-Adhuhuri-Shule-ziwe-bure-asilimia-100.html	(from https://www.switchtv.ke/)
10:42:31	37228/37228	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:28%20GMT	https://www.switchtv.ke/watchshow/5351-Adhuhuri-Vita-dhidi-ya-ufisadi	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5351-Adhuhuri-Vita-dhidi-ya-ufisadi.html	(from https://www.switchtv.ke/)
10:42:33	38718/38718	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:29%20GMT	https://www.switchtv.ke/watchshow/5348-Breaking-Today-Switch-Tv-turns-2	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5348-Breaking-Today-Switch-Tv-turns-2.html	(from https://www.switchtv.ke/)
10:42:34	38968/38968	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:31%20GMT	https://www.switchtv.ke/watchshow/5347-Breaking-Today-UN-to-provide-reproductive-health-to-10000-women	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5347-Breaking-Today-UN-to-provide-reproductive-health-to-10000-women.html	(from https://www.switchtv.ke/)
10:42:35	38748/38748	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:32%20GMT	https://www.switchtv.ke/watchshow/5346-Breaking-Today-One-on-one-with-UoN-VC	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5346-Breaking-Today-One-on-one-with-UoN-VC.html	(from https://www.switchtv.ke/)
10:42:36	38870/38870	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:33%20GMT	https://www.switchtv.ke/watchshow/5345-Breaking-Today-From-the-unwanted-womb-to-the-world	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5345-Breaking-Today-From-the-unwanted-womb-to-the-world.html	(from https://www.switchtv.ke/)
10:42:38	38870/38870	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:35%20GMT	https://www.switchtv.ke/watchshow/5344-Breaking-Today-From-the-unwanted-womb-to-the-world	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5344-Breaking-Today-From-the-unwanted-womb-to-the-world.html	(from https://www.switchtv.ke/)
10:42:39	38828/38828	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:36%20GMT	https://www.switchtv.ke/watchshow/5343-Breaking-Today-Ruto-meeting-disrupted-by-police	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5343-Breaking-Today-Ruto-meeting-disrupted-by-police.html	(from https://www.switchtv.ke/)
10:42:41	38870/38870	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:37%20GMT	https://www.switchtv.ke/watchshow/5337-Breaking-Today-Strict-Directives-on-public-meeting	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5337-Breaking-Today-Strict-Directives-on-public-meeting.html	(from https://www.switchtv.ke/)
10:42:42	38870/38870	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:39%20GMT	https://www.switchtv.ke/watchshow/5336-Breaking-Today-Police-should-be-independent---Ruto	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5336-Breaking-Today-Police-should-be-independent---Ruto.html	(from https://www.switchtv.ke/)
10:42:43	37297/37297	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:40%20GMT	https://www.switchtv.ke/watchshow/5335-Adhuhuri-Viongozi-Muranga-walaani-kisa	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5335-Adhuhuri-Viongozi-Muranga-walaani-kisa.html	(from https://www.switchtv.ke/)
10:42:45	38792/38792	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:41%20GMT	https://www.switchtv.ke/watchshow/5331-Breaking-Today-Re-opening-of-universities	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5331-Breaking-Today-Re-opening-of-universities.html	(from https://www.switchtv.ke/)
10:42:46	37327/37327	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:42%20GMT	https://www.switchtv.ke/watchshow/5328-Adhuhuri-Vyuo-vikuu-vyatarajiwa-kufunguliwa	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5328-Adhuhuri-Vyuo-vikuu-vyatarajiwa-kufunguliwa.html	(from https://www.switchtv.ke/)
10:42:48	38870/38870	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:44%20GMT	https://www.switchtv.ke/watchshow/5313-Breaking-Today-2-people-killed-and-several-injured	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5313-Breaking-Today-2-people-killed-and-several-injured.html	(from https://www.switchtv.ke/)
10:42:49	37285/37285	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:46%20GMT	https://www.switchtv.ke/watchshow/5312-Adhuhuri-Sherehe-zaendelea-Carnivore	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5312-Adhuhuri-Sherehe-zaendelea-Carnivore.html	(from https://www.switchtv.ke/)
10:42:51	37303/37303	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:47%20GMT	https://www.switchtv.ke/watchshow/5309-Adhuhuri-Jubilee-yaendelea-na-mabishano	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5309-Adhuhuri-Jubilee-yaendelea-na-mabishano.html	(from https://www.switchtv.ke/)
10:42:52	38810/38810	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:48%20GMT	https://www.switchtv.ke/watchshow/5308-Breaking-Today-Breast-cancer-awareness-month	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5308-Breaking-Today-Breast-cancer-awareness-month.html	(from https://www.switchtv.ke/)
10:42:53	38748/38748	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:49%20GMT	https://www.switchtv.ke/watchshow/5307-Breaking-Today-Mwiki-acrobats-feature	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5307-Breaking-Today-Mwiki-acrobats-feature.html	(from https://www.switchtv.ke/)
10:42:55	37285/37285	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:51%20GMT	https://www.switchtv.ke/watchshow/5298-Adhuhuri-Maandamano-ya-Tuskys-nchini	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5298-Adhuhuri-Maandamano-ya-Tuskys-nchini.html	(from https://www.switchtv.ke/)
10:42:56	38759/38759	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:53%20GMT	https://www.switchtv.ke/watchshow/5292-Breaking-Today-E-Plus-Donations-feature	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5292-Breaking-Today-E-Plus-Donations-feature.html	(from https://www.switchtv.ke/)
10:42:58	38736/38736	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:54%20GMT	https://www.switchtv.ke/watchshow/5291-Breaking-Today-KNH-Strike-suspended	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5291-Breaking-Today-KNH-Strike-suspended.html	(from https://www.switchtv.ke/)
10:42:59	39018/39018	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:55%20GMT	https://www.switchtv.ke/watchshow/5290-Breaking-Today-Government-ready-for-dialogue---KNH-Strike-suspension	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5290-Breaking-Today-Government-ready-for-dialogue---KNH-Strike-suspension.html	(from https://www.switchtv.ke/)
10:43:01	37592/37592	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:57%20GMT	https://www.switchtv.ke/watchshow/5287-Adhuhuri-Wakenya-watoa-maoni-kuhusuiana-na-uamuzi-wa-kuongezwa-kwa-Kafyu	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5287-Adhuhuri-Wakenya-watoa-maoni-kuhusuiana-na-uamuzi-wa-kuongezwa-kwa-Kafyu.html	(from https://www.switchtv.ke/)
10:43:02	38926/38926	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:58%20GMT	https://www.switchtv.ke/watchshow/5282-Breaking-Today-We-will-stay-in-school-as-directed-by-TSC	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5282-Breaking-Today-We-will-stay-in-school-as-directed-by-TSC.html	(from https://www.switchtv.ke/)
10:43:03	38822/38822	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:42:59%20GMT	https://www.switchtv.ke/watchshow/5281-Breaking-Today-Schools-re-opening-preparedness	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5281-Breaking-Today-Schools-re-opening-preparedness.html	(from https://www.switchtv.ke/)
10:43:05	38798/38798	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:02%20GMT	https://www.switchtv.ke/watchshow/5280-Breaking-Today-The-plastic-bag-ban-journey	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5280-Breaking-Today-The-plastic-bag-ban-journey.html	(from https://www.switchtv.ke/)
10:43:06	37294/37294	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:03%20GMT	https://www.switchtv.ke/watchshow/5276-Adhuhuri-Siasa-za-Wiper-zatua-Mombasa	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5276-Adhuhuri-Siasa-za-Wiper-zatua-Mombasa.html	(from https://www.switchtv.ke/)
10:43:07	38807/38807	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:04%20GMT	https://www.switchtv.ke/watchshow/5275-Breaking-Today-KNH-Workers-down-their-tools	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5275-Breaking-Today-KNH-Workers-down-their-tools.html	(from https://www.switchtv.ke/)
10:43:09	38789/38789	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:05%20GMT	https://www.switchtv.ke/watchshow/5274-Breaking-Today-Bar-owners-sigh-of-relief	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5274-Breaking-Today-Bar-owners-sigh-of-relief.html	(from https://www.switchtv.ke/)
10:43:10	38745/38745	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:06%20GMT	https://www.switchtv.ke/watchshow/5273-Breaking-Today-The-Tennis-Deaf-Group	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5273-Breaking-Today-The-Tennis-Deaf-Group.html	(from https://www.switchtv.ke/)
10:43:12	39033/39033	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:07%20GMT	https://www.switchtv.ke/watchshow/5272-Breaking-Today-Exclusive-CAS-Education---It-is-safe-to-re-open-schools	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5272-Breaking-Today-Exclusive-CAS-Education---It-is-safe-to-re-open-schools.html	(from https://www.switchtv.ke/)
10:43:13	38727/38727	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:10%20GMT	https://www.switchtv.ke/watchshow/5271-Breaking-Today-KFE-Survey-release	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5271-Breaking-Today-KFE-Survey-release.html	(from https://www.switchtv.ke/)
10:43:14	38861/38861	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:11%20GMT	https://www.switchtv.ke/watchshow/5269-Breaking-Today-Omar-Hassan-dares-President-Uhuru	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5269-Breaking-Today-Omar-Hassan-dares-President-Uhuru.html	(from https://www.switchtv.ke/)
10:43:16	38739/38739	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:12%20GMT	https://www.switchtv.ke/watchshow/5268-Breaking-Today-Road-protests-ensues	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5268-Breaking-Today-Road-protests-ensues.html	(from https://www.switchtv.ke/)
10:43:17	38756/38756	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:14%20GMT	https://www.switchtv.ke/watchshow/5267-Breaking-Today-Boris-Johnson-at-the-UN	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5267-Breaking-Today-Boris-Johnson-at-the-UN.html	(from https://www.switchtv.ke/)
10:43:18	38801/38801	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:15%20GMT	https://www.switchtv.ke/watchshow/5266-Breaking-Today-Lamu-innovation-and-fab-lab	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5266-Breaking-Today-Lamu-innovation-and-fab-lab.html	(from https://www.switchtv.ke/)
10:43:20	38813/38813	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:16%20GMT	https://www.switchtv.ke/watchshow/5265-Breaking-Today-Schools-re-opening-challenges	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5265-Breaking-Today-Schools-re-opening-challenges.html	(from https://www.switchtv.ke/)
10:43:21	38733/38733	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:17%20GMT	https://www.switchtv.ke/watchshow/5264-Breaking-Today-Tumour-tales-unfold	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5264-Breaking-Today-Tumour-tales-unfold.html	(from https://www.switchtv.ke/)
10:43:23	38745/38745	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:19%20GMT	https://www.switchtv.ke/watchshow/5263-Breaking-Today-Covid-blow-to-museums	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5263-Breaking-Today-Covid-blow-to-museums.html	(from https://www.switchtv.ke/)
10:43:24	38727/38727	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:20%20GMT	https://www.switchtv.ke/watchshow/5262-Breaking-Today-Trumps-holds-rally	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5262-Breaking-Today-Trumps-holds-rally.html	(from https://www.switchtv.ke/)
10:43:26	38813/38813	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:22%20GMT	https://www.switchtv.ke/watchshow/5261-Breaking-Today-MCAs-on-rejected-Kangata-Bill	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5261-Breaking-Today-MCAs-on-rejected-Kangata-Bill.html	(from https://www.switchtv.ke/)
10:43:27	38867/38867	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:24%20GMT	https://www.switchtv.ke/watchshow/5260-Breaking-Today-Uhuru-message-to-religious-leaders	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5260-Breaking-Today-Uhuru-message-to-religious-leaders.html	(from https://www.switchtv.ke/)
10:43:28	37238/37238	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:25%20GMT	https://www.switchtv.ke/watchshow/5259-Adhuhuri-Chifu-aiba-mtoto-Kisii	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5259-Adhuhuri-Chifu-aiba-mtoto-Kisii.html	(from https://www.switchtv.ke/)
10:43:30	37244/37244	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:27%20GMT	https://www.switchtv.ke/watchshow/5258-Adhuhuri-Rais-atoa-mwelekeo-mpya	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5258-Adhuhuri-Rais-atoa-mwelekeo-mpya.html	(from https://www.switchtv.ke/)
10:43:31	37366/37366	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:28%20GMT	https://www.switchtv.ke/watchshow/5251-Adhuhuri-Siasa-za-uchochezi-kufikishwa-kikomo	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5251-Adhuhuri-Siasa-za-uchochezi-kufikishwa-kikomo.html	(from https://www.switchtv.ke/)
10:43:33	37365/37365	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:29%20GMT	https://www.switchtv.ke/watchshow/5250-Adhuhuri-Siasa-za-uchochezi-kufikishwa-kikomo	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5250-Adhuhuri-Siasa-za-uchochezi-kufikishwa-kikomo.html	(from https://www.switchtv.ke/)
10:43:34	37440/37440	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:31%20GMT	https://www.switchtv.ke/watchshow/5249-Adhuhuri-Kaunti-za-Kisii-na-Nyamira-zanufaika-na-mradi	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5249-Adhuhuri-Kaunti-za-Kisii-na-Nyamira-zanufaika-na-mradi.html	(from https://www.switchtv.ke/)
10:43:35	37422/37422	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:32%20GMT	https://www.switchtv.ke/watchshow/5248-Adhuhuri-Mahafali-ya-wanajeshi---Mafunzo-ya-miezi-8	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5248-Adhuhuri-Mahafali-ya-wanajeshi---Mafunzo-ya-miezi-8.html	(from https://www.switchtv.ke/)
10:43:37	38867/38867	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:33%20GMT	https://www.switchtv.ke/watchshow/5239-Breaking-Today-Giving-a-helping-hand-to-the-needy	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5239-Breaking-Today-Giving-a-helping-hand-to-the-needy.html	(from https://www.switchtv.ke/)
10:43:38	38891/38891	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:35%20GMT	https://www.switchtv.ke/watchshow/5238-Breaking-Today-Uhuru-re-opens-renovated-Nyayo-stadium	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5238-Breaking-Today-Uhuru-re-opens-renovated-Nyayo-stadium.html	(from https://www.switchtv.ke/)
10:43:39	38807/38807	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:36%20GMT	https://www.switchtv.ke/watchshow/5237-Breaking-Today-Ruto-church-politics-slammed	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5237-Breaking-Today-Ruto-church-politics-slammed.html	(from https://www.switchtv.ke/)
10:43:41	38801/38801	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:38%20GMT	https://www.switchtv.ke/watchshow/5236-Breaking-Today-No-room-for-ethnic-politics	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5236-Breaking-Today-No-room-for-ethnic-politics.html	(from https://www.switchtv.ke/)
10:43:42	38795/38795	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:39%20GMT	https://www.switchtv.ke/watchshow/5235-Breaking-Today-CAS-on-education-protocols	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5235-Breaking-Today-CAS-on-education-protocols.html	(from https://www.switchtv.ke/)
10:43:44	38727/38727	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:40%20GMT	https://www.switchtv.ke/watchshow/5234-Breaking-Today-KFE-Survey-release	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5234-Breaking-Today-KFE-Survey-release.html	(from https://www.switchtv.ke/)
10:43:45	38806/38806	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:42%20GMT	https://www.switchtv.ke/watchshow/5233-Breaking-Today-UON-63rd-Graduation-ceremony	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5233-Breaking-Today-UON-63rd-Graduation-ceremony.html	(from https://www.switchtv.ke/)
10:43:46	38867/38867	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:43%20GMT	https://www.switchtv.ke/watchshow/5225-Breaking-Today-Reactions-on-dissolving-Parliament	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5225-Breaking-Today-Reactions-on-dissolving-Parliament.html	(from https://www.switchtv.ke/)
10:43:48	38727/38727	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:44%20GMT	https://www.switchtv.ke/watchshow/5224-Breaking-Today-Counsel-in-science	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5224-Breaking-Today-Counsel-in-science.html	(from https://www.switchtv.ke/)
10:43:49	38855/38855	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:46%20GMT	https://www.switchtv.ke/watchshow/5223-Breaking-Today-We-wont-be-intimidated---DP-Ruto	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5223-Breaking-Today-We-wont-be-intimidated---DP-Ruto.html	(from https://www.switchtv.ke/)
10:43:51	37422/37422	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:47%20GMT	https://www.switchtv.ke/watchshow/5214-Adhuhuri-Mapenzi-ya-kimya---Hawana-uwezo-wa-kusikia	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5214-Adhuhuri-Mapenzi-ya-kimya---Hawana-uwezo-wa-kusikia.html	(from https://www.switchtv.ke/)
10:43:52	38873/38873	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:48%20GMT	https://www.switchtv.ke/watchshow/5213-Breaking-Today-Women-leaders---Dissolve-parliament	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5213-Breaking-Today-Women-leaders---Dissolve-parliament.html	(from https://www.switchtv.ke/)
10:43:53	37360/37360	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:50%20GMT	https://www.switchtv.ke/watchshow/5212-Adhuhuri-Walio-mpakani-hawana-maji---Kandara	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5212-Adhuhuri-Walio-mpakani-hawana-maji---Kandara.html	(from https://www.switchtv.ke/)
10:43:55	38867/38867	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:51%20GMT	https://www.switchtv.ke/watchshow/5210-Breaking-Today-Tourism-gradually-picking-up-again	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5210-Breaking-Today-Tourism-gradually-picking-up-again.html	(from https://www.switchtv.ke/)
10:43:56	37452/37452	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:53%20GMT	https://www.switchtv.ke/watchshow/5209-Adhuhuri-Tuache-siasa-za-Chuki---Uhuru-awaambia-viongozi	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5209-Adhuhuri-Tuache-siasa-za-Chuki---Uhuru-awaambia-viongozi.html	(from https://www.switchtv.ke/)
10:43:57	37372/37372	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:54%20GMT	https://www.switchtv.ke/watchshow/5197-Adhuhuri-Raila-ataka-mabadiliko-kwenye-uongozi	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5197-Adhuhuri-Raila-ataka-mabadiliko-kwenye-uongozi.html	(from https://www.switchtv.ke/)
10:43:59	38861/38861	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:56%20GMT	https://www.switchtv.ke/watchshow/5194-Breaking-Today-Leaders-urged-to-shun-hate-speech	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5194-Breaking-Today-Leaders-urged-to-shun-hate-speech.html	(from https://www.switchtv.ke/)
10:44:00	38783/38783	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:57%20GMT	https://www.switchtv.ke/watchshow/5191-Breaking-Today-Fish-value-chain-project	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5191-Breaking-Today-Fish-value-chain-project.html	(from https://www.switchtv.ke/)
10:44:02	38745/38745	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:43:59%20GMT	https://www.switchtv.ke/watchshow/5190-Breaking-Today-Senators-speak-on-COG	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5190-Breaking-Today-Senators-speak-on-COG.html	(from https://www.switchtv.ke/)
10:44:04	38789/38789	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:44:00%20GMT	https://www.switchtv.ke/watchshow/5189-Breaking-Today-Rabbit-farmers-challenges	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5189-Breaking-Today-Rabbit-farmers-challenges.html	(from https://www.switchtv.ke/)
10:44:05	38813/38813	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Jun%202021%2007:44:02%20GMT	https://www.switchtv.ke/watchshow/5188-Breaking-Today-Homeless-mother-plight-appeal	/Desktop/SwitchTvClone/www.switchtv.ke/watchshow/5188-Breaking-Today-Homeless-mother-plight-appeal.html	(from https://www.switchtv.ke/)
